frame,Alice0,Alice1,Bob0,Bob1,pulse_score,Alice0_excess,Alice1_excess,Bob0_excess,Bob1_excess,is_pulse,total
1266,99623.0,128143.0,69001.0,123692.0,0.0,0.0,0.0,0.0,0.0,False,420459.0
1267,101501.0,130515.0,69353.0,123825.0,0.0,0.0,0.0,0.0,0.0,False,425194.0
1268,100061.0,126842.0,69401.0,125558.0,0.0,0.0,0.0,0.0,0.0,False,421862.0
1269,99829.0,128801.0,70502.0,128664.0,0.0,0.0,0.0,0.0,0.0,False,427796.0
1270,118409.0,213769.0,70474.0,128504.0,0.1076147888032338,0.0,0.1076147888032338,0.0,0.0,False,531156.0
1271,118156.0,213821.0,69807.0,128754.0,0.10880359935255572,0.0,0.10880359935255572,0.0,0.0,False,530538.0
1272,94518.0,213777.0,69835.0,125346.0,0.10779768273389871,0.0,0.10779768273389871,0.0,0.0,False,503476.0
1273,93466.0,127172.0,70662.0,123558.0,0.0,0.0,0.0,0.0,0.0,False,414858.0
1274,93333.0,128624.0,70519.0,123395.0,0.0,0.0,0.0,0.0,0.0,False,415871.0
1275,95390.0,131272.0,70455.0,123437.0,0.0,0.0,0.0,0.0,0.0,False,420554.0
1276,95110.0,125189.0,70892.0,122815.0,0.0,0.0,0.0,0.0,0.0,False,414006.0
1277,96147.0,127683.0,78611.0,124267.0,0.0,0.0,0.0,0.0,0.0,False,426708.0
1278,94941.0,122113.0,78308.0,123575.0,0.0,0.0,0.0,0.0,0.0,False,418937.0
1279,94952.0,122124.0,72439.0,124019.0,0.0,0.0,0.0,0.0,0.0,False,413534.0
1280,94649.0,122033.0,72455.0,124031.0,0.0,0.0,0.0,0.0,0.0,False,413168.0
1281,94654.0,123640.0,72217.0,123939.0,0.0,0.0,0.0,0.0,0.0,False,414450.0
1282,94456.0,120751.0,71895.0,137127.0,0.0,0.0,0.0,0.0,0.0,False,424229.0
1283,95612.0,120971.0,82656.0,139261.0,0.0,0.0,0.0,0.0,0.0,False,438500.0
1284,95509.0,120154.0,82370.0,139645.0,0.0,0.0,0.0,0.0,0.0,False,437678.0
1285,95723.0,120397.0,79603.0,139411.0,0.0,0.0,0.0,0.0,0.0,False,435134.0
1286,98930.0,120223.0,79385.0,137940.0,0.0,0.0,0.0,0.0,0.0,False,436478.0
1287,101077.0,122440.0,80584.0,138924.0,0.0,0.0,0.0,0.0,0.0,False,443025.0
1288,96059.0,121588.0,80037.0,139048.0,0.0,0.0,0.0,0.0,0.0,False,436732.0
1289,98359.0,125277.0,80836.0,139369.0,0.0,0.0,0.0,0.0,0.0,False,443841.0
1290,99167.0,120545.0,80318.0,138811.0,0.0,0.0,0.0,0.0,0.0,False,438841.0
1291,100064.0,121946.0,80022.0,124660.0,0.0,0.0,0.0,0.0,0.0,False,426692.0
1292,99416.0,123547.0,79725.0,124853.0,0.0,0.0,0.0,0.0,0.0,False,427541.0
1293,95708.0,123486.0,72662.0,124796.0,0.0,0.0,0.0,0.0,0.0,False,416652.0
1294,95665.0,136953.0,72340.0,124403.0,0.0,0.0,0.0,0.0,0.0,False,429361.0
1295,104545.0,137992.0,72776.0,124413.0,0.0,0.0,0.0,0.0,0.0,False,439726.0
1296,102736.0,139249.0,72660.0,123509.0,0.0,0.0,0.0,0.0,0.0,False,438154.0
1297,104697.0,140410.0,72646.0,122856.0,0.0,0.0,0.0,0.0,0.0,False,440609.0
1298,98858.0,137615.0,79458.0,122821.0,0.0,0.0,0.0,0.0,0.0,False,438752.0
1299,101334.0,139912.0,80372.0,140475.0,0.0,0.0,0.0,0.0,0.0,False,462093.0
1300,101685.0,136575.0,80387.0,140078.0,0.0,0.0,0.0,0.0,0.0,False,458725.0
1301,103070.0,139012.0,71561.0,140884.0,0.0,0.0,0.0,0.0,0.0,False,454527.0
1302,99444.0,132875.0,71593.0,139586.0,0.0,0.0,0.0,0.0,0.0,False,443498.0
1303,100011.0,133911.0,83440.0,142629.0,0.0,0.0,0.0,0.0,0.0,False,459991.0
1304,99664.0,139759.0,82939.0,140363.0,0.0,0.0,0.0,0.0,0.0,False,462725.0
1305,100983.0,141812.0,85046.0,124499.0,0.0,0.0,0.0,0.0,0.0,False,452340.0
1306,99764.0,138312.0,83357.0,123954.0,0.0,0.0,0.0,0.0,0.0,False,445387.0
1307,101846.0,141576.0,80927.0,123945.0,0.0,0.0,0.0,0.0,0.0,False,448294.0
1308,100130.0,140130.0,80818.0,125301.0,0.0,0.0,0.0,0.0,0.0,False,446379.0
1309,102575.0,144768.0,80520.0,123194.0,0.0,0.0,0.0,0.0,0.0,False,451057.0
1310,100004.0,144695.0,80505.0,123107.0,0.0,0.0,0.0,0.0,0.0,False,448311.0
1311,101348.0,146769.0,79776.0,123200.0,0.0,0.0,0.0,0.0,0.0,False,451093.0
1312,100535.0,140016.0,79699.0,123491.0,0.0,0.0,0.0,0.0,0.0,False,443741.0
1313,94729.0,142165.0,77466.0,123560.0,0.0,0.0,0.0,0.0,0.0,False,437920.0
1314,94423.0,138277.0,77162.0,122006.0,0.0,0.0,0.0,0.0,0.0,False,431868.0
1315,94426.0,138330.0,76974.0,123475.0,0.0,0.0,0.0,0.0,0.0,False,433205.0
1316,99093.0,138268.0,76682.0,123083.0,0.0,0.0,0.0,0.0,0.0,False,437126.0
1317,98409.0,137796.0,75812.0,123256.0,0.0,0.0,0.0,0.0,0.0,False,435273.0
1318,98293.0,135179.0,75085.0,123556.0,0.0,0.0,0.0,0.0,0.0,False,432113.0
1319,101531.0,138774.0,76379.0,123569.0,0.0,0.0,0.0,0.0,0.0,False,440253.0
1320,100975.0,135554.0,76313.0,123678.0,0.0,0.0,0.0,0.0,0.0,False,436520.0
1321,94405.0,138787.0,76544.0,123455.0,0.0,0.0,0.0,0.0,0.0,False,433191.0
1322,93911.0,131101.0,76404.0,126013.0,0.0,0.0,0.0,0.0,0.0,False,427429.0
1323,94161.0,132189.0,76633.0,126024.0,0.0,0.0,0.0,0.0,0.0,False,429007.0
1324,98718.0,112022.0,76481.0,126730.0,0.0,0.0,0.0,0.0,0.0,False,413951.0
1325,100370.0,115074.0,76990.0,126654.0,0.0,0.0,0.0,0.0,0.0,False,419088.0
1326,98999.0,117018.0,76828.0,124794.0,0.0,0.0,0.0,0.0,0.0,False,417639.0
1327,94676.0,119197.0,76992.0,124969.0,0.0,0.0,0.0,0.0,0.0,False,415834.0
1328,93711.0,109276.0,76948.0,124291.0,0.0,0.0,0.0,0.0,0.0,False,404226.0
1329,95199.0,112325.0,77405.0,124377.0,0.0,0.0,0.0,0.0,0.0,False,409306.0
1330,94346.0,108637.0,76850.0,126828.0,0.0,0.0,0.0,0.0,0.0,False,406661.0
1331,97815.0,108691.0,75969.0,123463.0,0.0,0.0,0.0,0.0,0.0,False,405938.0
1332,97817.0,108642.0,75764.0,123443.0,0.0,0.0,0.0,0.0,0.0,False,405666.0
1333,97821.0,108617.0,69997.0,125166.0,0.0,0.0,0.0,0.0,0.0,False,401601.0
1334,97212.0,108768.0,69860.0,124894.0,0.0,0.0,0.0,0.0,0.0,False,400734.0
1335,98594.0,109926.0,70515.0,125136.0,0.0,0.0,0.0,0.0,0.0,False,404171.0
1336,98101.0,107022.0,70567.0,141263.0,0.0,0.0,0.0,0.0,0.0,False,416953.0
1337,93466.0,106999.0,70776.0,141330.0,0.0,0.0,0.0,0.0,0.0,False,412571.0
1338,93153.0,118222.0,70609.0,137883.0,0.0,0.0,0.0,0.0,0.0,False,419867.0
1339,93511.0,118866.0,78919.0,141324.0,0.0,0.0,0.0,0.0,0.0,False,432620.0
1340,93621.0,122257.0,79249.0,141039.0,0.0,0.0,0.0,0.0,0.0,False,436166.0
1341,187149.0,121060.0,82435.0,126566.0,0.11945003044584006,0.11945003044584006,0.0,0.0,0.0,False,517210.0
1342,187184.0,126256.0,81372.0,126475.0,0.12034549631835642,0.12034549631835642,0.0,0.0,0.0,False,521287.0
1343,95923.0,126267.0,78796.0,126664.0,0.0,0.0,0.0,0.0,0.0,False,427650.0
1344,96160.0,126265.0,78656.0,127065.0,0.0,0.0,0.0,0.0,0.0,False,428146.0
1345,104520.0,121537.0,78703.0,126785.0,0.0,0.0,0.0,0.0,0.0,False,431545.0
1346,104391.0,122687.0,77651.0,126743.0,0.0,0.0,0.0,0.0,0.0,False,431472.0
1347,94131.0,123621.0,78333.0,126861.0,0.0,0.0,0.0,0.0,0.0,False,422946.0
1348,93956.0,127689.0,78292.0,140108.0,0.0,0.0,0.0,0.0,0.0,False,440045.0
1349,93517.0,127317.0,78928.0,140380.0,0.0,0.0,0.0,0.0,0.0,False,440142.0
1350,93344.0,120893.0,78793.0,140117.0,0.0,0.0,0.0,0.0,0.0,False,433147.0
1351,94732.0,120975.0,78709.0,140354.0,0.0,0.0,0.0,0.0,0.0,False,434770.0
1352,94533.0,120970.0,77985.0,140539.0,0.0,0.0,0.0,0.0,0.0,False,434027.0
1353,95295.0,129933.0,78080.0,139816.0,0.0,0.0,0.0,0.0,0.0,False,443124.0
1354,95174.0,128098.0,77994.0,139731.0,0.0,0.0,0.0,0.0,0.0,False,440997.0
1355,95758.0,129925.0,77537.0,141236.0,0.0,0.0,0.0,0.0,0.0,False,444456.0
1356,96129.0,124226.0,77398.0,140757.0,0.0,0.0,0.0,0.0,0.0,False,438510.0
1357,96916.0,124363.0,77800.0,140866.0,0.0,0.0,0.0,0.0,0.0,False,439945.0
1358,95748.0,122974.0,77629.0,138752.0,0.0,0.0,0.0,0.0,0.0,False,435103.0
1359,96157.0,123605.0,78429.0,138779.0,0.0,0.0,0.0,0.0,0.0,False,436970.0
1360,97715.0,125618.0,78172.0,139678.0,0.0,0.0,0.0,0.0,0.0,False,441183.0
1361,97182.0,125560.0,69660.0,139500.0,0.0,0.0,0.0,0.0,0.0,False,431902.0
1362,96458.0,123361.0,69505.0,138967.0,0.0,0.0,0.0,0.0,0.0,False,428291.0
1363,99379.0,127437.0,70693.0,139049.0,0.0,0.0,0.0,0.0,0.0,False,436558.0
1364,98086.0,127941.0,70522.0,140061.0,0.0,0.0,0.0,0.0,0.0,False,436610.0
1365,98684.0,129170.0,76698.0,140026.0,0.0,0.0,0.0,0.0,0.0,False,444578.0
1366,97522.0,126119.0,76473.0,139795.0,0.0,0.0,0.0,0.0,0.0,False,439909.0
1367,102534.0,127426.0,68932.0,140175.0,0.0,0.0,0.0,0.0,0.0,False,439067.0
1368,102158.0,126547.0,69546.0,140935.0,0.0,0.0,0.0,0.0,0.0,False,439186.0
1369,103029.0,126718.0,69133.0,140577.0,0.0,0.0,0.0,0.0,0.0,False,439457.0
1370,102359.0,125010.0,69055.0,139714.0,0.0,0.0,0.0,0.0,0.0,False,436138.0
1371,98911.0,128240.0,68177.0,139412.0,0.0,0.0,0.0,0.0,0.0,False,434740.0
1372,99056.0,134892.0,68190.0,138982.0,0.0,0.0,0.0,0.0,0.0,False,441120.0
1373,100291.0,138665.0,68056.0,139305.0,0.0,0.0,0.0,0.0,0.0,False,446317.0
1374,99451.0,133896.0,68010.0,138920.0,0.0,0.0,0.0,0.0,0.0,False,440277.0
1375,99606.0,134087.0,73991.0,139600.0,0.0,0.0,0.0,0.0,0.0,False,447284.0
1376,100744.0,134003.0,66521.0,139489.0,0.0,0.0,0.0,0.0,0.0,False,440757.0
1377,100684.0,134452.0,66449.0,122565.0,0.0,0.0,0.0,0.0,0.0,False,424150.0
1378,100519.0,134454.0,66322.0,122571.0,0.0,0.0,0.0,0.0,0.0,False,423866.0
1379,103251.0,137932.0,74680.0,124134.0,0.0,0.0,0.0,0.0,0.0,False,439997.0
1380,101924.0,138617.0,74335.0,124154.0,0.0,0.0,0.0,0.0,0.0,False,439030.0
1381,103674.0,139902.0,74472.0,123633.0,0.0,0.0,0.0,0.0,0.0,False,441681.0
1382,102209.0,137438.0,65274.0,123495.0,0.0,0.0,0.0,0.0,0.0,False,428416.0
1383,104069.0,143534.0,71200.0,124200.0,0.0,0.0,0.0,0.0,0.0,False,443003.0
1384,104048.0,143206.0,71201.0,124121.0,0.0,0.0,0.0,0.0,0.0,False,442576.0
1385,109150.0,145925.0,70759.0,123937.0,0.0,0.0,0.0,0.0,0.0,False,449771.0
1386,107736.0,141221.0,70269.0,123860.0,0.0,0.0,0.0,0.0,0.0,False,443086.0
1387,108618.0,143003.0,70741.0,123993.0,0.0,0.0,0.0,0.0,0.0,False,446355.0
1388,109087.0,128971.0,70601.0,126728.0,0.0,0.0,0.0,0.0,0.0,False,435387.0
1389,110015.0,129472.0,70954.0,137967.0,0.0,0.0,0.0,0.0,0.0,False,448408.0
1390,108314.0,124501.0,70742.0,137810.0,0.0,0.0,0.0,0.0,0.0,False,441367.0
1391,108399.0,124569.0,71033.0,139017.0,0.0,0.0,0.0,0.0,0.0,False,443018.0
1392,110937.0,137857.0,70642.0,138419.0,0.0,0.0,0.0,0.0,0.0,False,457855.0
1393,111037.0,137940.0,71223.0,123066.0,0.0,0.0,0.0,0.0,0.0,False,443266.0
1394,110956.0,143456.0,70136.0,122929.0,0.0,0.0,0.0,0.0,0.0,False,447477.0
1395,113461.0,145461.0,71695.0,123031.0,0.0,0.0,0.0,0.0,0.0,False,453648.0
1396,124858.0,221750.0,71814.0,126091.0,0.2900743463828155,0.0,0.2900743463828155,0.0,0.0,False,544513.0
1397,125712.0,225453.0,71933.0,126215.0,0.3747313745393361,0.0,0.3747313745393361,0.0,0.0,True,549313.0
1398,109684.0,141102.0,71231.0,124125.0,0.0,0.0,0.0,0.0,0.0,False,446142.0
1399,109854.0,141242.0,75989.0,124265.0,0.0,0.0,0.0,0.0,0.0,False,451350.0
1400,109575.0,139605.0,75743.0,137012.0,0.0,0.0,0.0,0.0,0.0,False,461935.0
1401,109513.0,139678.0,69742.0,138333.0,0.0,0.0,0.0,0.0,0.0,False,457266.0
1402,109361.0,139462.0,69528.0,138185.0,0.0,0.0,0.0,0.0,0.0,False,456536.0
1403,111981.0,148230.0,70216.0,138679.0,0.0,0.0,0.0,0.0,0.0,False,469106.0
1404,110551.0,146106.0,70158.0,141008.0,0.0,0.0,0.0,0.0,0.0,False,467823.0
1405,110241.0,149053.0,71881.0,127322.0,0.0,0.0,0.0,0.0,0.0,False,458497.0
1406,108832.0,142554.0,70964.0,126987.0,0.0,0.0,0.0,0.0,0.0,False,449337.0
1407,109332.0,143353.0,72297.0,129239.0,0.0,0.0,0.0,0.0,0.0,False,454221.0
1408,110634.0,144370.0,72027.0,124977.0,0.0,0.0,0.0,0.0,0.0,False,452008.0
1409,110575.0,144211.0,76386.0,129499.0,0.0,0.0,0.0,0.0,0.0,False,460671.0
1410,109740.0,142777.0,75705.0,127332.0,0.0,0.0,0.0,0.0,0.0,False,455554.0
1411,110056.0,142825.0,75875.0,125571.0,0.0,0.0,0.0,0.0,0.0,False,454327.0
1412,109948.0,142806.0,76656.0,125387.0,0.0,0.0,0.0,0.0,0.0,False,454797.0
1413,109900.0,130725.0,76699.0,123781.0,0.0,0.0,0.0,0.0,0.0,False,441105.0
1414,109717.0,130583.0,76616.0,123600.0,0.0,0.0,0.0,0.0,0.0,False,440516.0
1415,110529.0,139429.0,76710.0,124551.0,0.0,0.0,0.0,0.0,0.0,False,451219.0
1416,109415.0,137239.0,76679.0,124446.0,0.0,0.0,0.0,0.0,0.0,False,447779.0
1417,110554.0,138210.0,76720.0,124600.0,0.0,0.0,0.0,0.0,0.0,False,450084.0
1418,113486.0,142282.0,77229.0,125524.0,0.0,0.0,0.0,0.0,0.0,False,458521.0
1419,113961.0,145456.0,73182.0,125615.0,0.0,0.0,0.0,0.0,0.0,False,458214.0
1420,111385.0,139962.0,73611.0,137991.0,0.0,0.0,0.0,0.0,0.0,False,462949.0
1421,110355.0,140532.0,74182.0,138247.0,0.0,0.0,0.0,0.0,0.0,False,463316.0
1422,109656.0,130539.0,73861.0,137717.0,0.0,0.0,0.0,0.0,0.0,False,451773.0
1423,110697.0,131611.0,75467.0,141245.0,0.0,0.0,0.0,0.0,0.0,False,459020.0
1424,110144.0,124460.0,74860.0,138745.0,0.0,0.0,0.0,0.0,0.0,False,448209.0
1425,110719.0,124582.0,76242.0,140136.0,0.0,0.0,0.0,0.0,0.0,False,451679.0
1426,109296.0,133034.0,74611.0,136357.0,0.0,0.0,0.0,0.0,0.0,False,453298.0
1427,110849.0,138839.0,74645.0,136713.0,0.0,0.0,0.0,0.0,0.0,False,461046.0
1428,109271.0,138141.0,74416.0,136355.0,0.0,0.0,0.0,0.0,0.0,False,458183.0
1429,111306.0,141886.0,77455.0,136412.0,0.0,0.0,0.0,0.0,0.0,False,467059.0
1430,110130.0,134347.0,77097.0,135974.0,0.0,0.0,0.0,0.0,0.0,False,457548.0
1431,111178.0,134909.0,73445.0,139372.0,0.0,0.0,0.0,0.0,0.0,False,458904.0
1432,109938.0,140567.0,74259.0,139933.0,0.0,0.0,0.0,0.0,0.0,False,464697.0
1433,124118.0,139775.0,75123.0,140218.0,0.0,0.0,0.0,0.0,0.0,False,479234.0
1434,123918.0,216938.0,73844.0,139182.0,0.18006364708787162,0.0,0.18006364708787162,0.0,0.0,False,553882.0
1435,124256.0,217447.0,74675.0,141377.0,0.19170027342642657,0.0,0.19170027342642657,0.0,0.0,False,557755.0
1436,109233.0,140283.0,75035.0,139554.0,0.0,0.0,0.0,0.0,0.0,False,464105.0
1437,110026.0,139889.0,74762.0,141025.0,0.0,0.0,0.0,0.0,0.0,False,465702.0
1438,109458.0,134153.0,73212.0,138086.0,0.0,0.0,0.0,0.0,0.0,False,454909.0
1439,116117.0,136275.0,74633.0,137790.0,0.0,0.0,0.0,0.0,0.0,False,464815.0
1440,115492.0,135597.0,74341.0,137017.0,0.0,0.0,0.0,0.0,0.0,False,462447.0
1441,109579.0,136671.0,78301.0,136985.0,0.0,0.0,0.0,0.0,0.0,False,461536.0
1442,109533.0,133450.0,77612.0,136764.0,0.0,0.0,0.0,0.0,0.0,False,457359.0
1443,110200.0,136020.0,75370.0,136945.0,0.0,0.0,0.0,0.0,0.0,False,458535.0
1444,109006.0,134986.0,75278.0,136505.0,0.0,0.0,0.0,0.0,0.0,False,455775.0
1445,105838.0,136350.0,75033.0,139271.0,0.0,0.0,0.0,0.0,0.0,False,456492.0
1446,105750.0,134676.0,74685.0,138798.0,0.0,0.0,0.0,0.0,0.0,False,453909.0
1447,105836.0,134787.0,75904.0,140565.0,0.0,0.0,0.0,0.0,0.0,False,457092.0
1448,110329.0,133163.0,75797.0,140179.0,0.0,0.0,0.0,0.0,0.0,False,459468.0
1449,110368.0,133124.0,75804.0,140369.0,0.0,0.0,0.0,0.0,0.0,False,459665.0
1450,120413.0,133071.0,69493.0,136984.0,0.0,0.0,0.0,0.0,0.0,False,459961.0
1451,117206.0,141647.0,69566.0,137579.0,0.0,0.0,0.0,0.0,0.0,False,465998.0
1452,116485.0,139120.0,69529.0,137650.0,0.0,0.0,0.0,0.0,0.0,False,462784.0
1453,114565.0,141854.0,69647.0,139099.0,0.0,0.0,0.0,0.0,0.0,False,465165.0
1454,113374.0,134353.0,69328.0,138986.0,0.0,0.0,0.0,0.0,0.0,False,456041.0
1455,113670.0,135829.0,75961.0,139842.0,0.0,0.0,0.0,0.0,0.0,False,465302.0
1456,107976.0,137867.0,75861.0,139800.0,0.0,0.0,0.0,0.0,0.0,False,461504.0
1457,104600.0,138207.0,75692.0,140008.0,0.0,0.0,0.0,0.0,0.0,False,458507.0
1458,104370.0,134865.0,75530.0,139745.0,0.0,0.0,0.0,0.0,0.0,False,454510.0
1459,104447.0,134964.0,76013.0,139508.0,0.0,0.0,0.0,0.0,0.0,False,454932.0
1460,105306.0,135238.0,75736.0,138669.0,0.0,0.0,0.0,0.0,0.0,False,454949.0
1461,105266.0,135235.0,76035.0,136695.0,0.0,0.0,0.0,0.0,0.0,False,453231.0
1462,105227.0,135191.0,77268.0,136512.0,0.0,0.0,0.0,0.0,0.0,False,454198.0
1463,112424.0,139942.0,77619.0,144079.0,0.0,0.0,0.0,0.0,0.0,False,474064.0
1464,111593.0,219212.0,77592.0,142788.0,0.2320512468793725,0.0,0.2320512468793725,0.0,0.0,False,551185.0
1465,116443.0,220156.0,83727.0,145851.0,0.253632730697832,0.0,0.253632730697832,0.0,0.0,True,566177.0
1466,115016.0,133815.0,82364.0,142096.0,0.0,0.0,0.0,0.0,0.0,False,473291.0
1467,110820.0,138113.0,78040.0,139219.0,0.0,0.0,0.0,0.0,0.0,False,466192.0
1468,110305.0,136094.0,78288.0,139218.0,0.0,0.0,0.0,0.0,0.0,False,463905.0
1469,110185.0,136568.0,78107.0,138089.0,0.0,0.0,0.0,0.0,0.0,False,462949.0
1470,109535.0,133979.0,77814.0,137620.0,0.0,0.0,0.0,0.0,0.0,False,458948.0
1471,112049.0,135554.0,79237.0,138737.0,0.0,0.0,0.0,0.0,0.0,False,465577.0
1472,111727.0,135942.0,78808.0,138530.0,0.0,0.0,0.0,0.0,0.0,False,465007.0
1473,112516.0,135852.0,76662.0,137821.0,0.0,0.0,0.0,0.0,0.0,False,462851.0
1474,110841.0,151054.0,76142.0,137249.0,0.0,0.0,0.0,0.0,0.0,False,475286.0
1475,111143.0,152586.0,78343.0,142588.0,0.0,0.0,0.0,0.0,0.0,False,484660.0
1476,110982.0,140499.0,77459.0,139147.0,0.0,0.0,0.0,0.0,0.0,False,468087.0
1477,111935.0,140781.0,78072.0,146621.0,0.0,0.0,0.0,0.0,0.0,False,477409.0
1478,109957.0,155526.0,76062.0,144697.0,0.0,0.0,0.0,0.0,0.0,False,486242.0
1479,106076.0,157232.0,78120.0,145315.0,0.0,0.0,0.0,0.0,0.0,False,486743.0
1480,105553.0,158695.0,77147.0,127090.0,0.0,0.0,0.0,0.0,0.0,False,468485.0
1481,106618.0,159238.0,71076.0,125863.0,0.0,0.0,0.0,0.0,0.0,False,462795.0
1482,105885.0,145422.0,70500.0,124647.0,0.0,0.0,0.0,0.0,0.0,False,446454.0
1483,108721.0,146409.0,81096.0,125145.0,0.0,0.0,0.0,0.0,0.0,False,461371.0
1484,108541.0,145279.0,81540.0,124771.0,0.0,0.0,0.0,0.0,0.0,False,460131.0
1485,107612.0,146073.0,70781.0,124352.0,0.0,0.0,0.0,0.0,0.0,False,448818.0
1486,106446.0,145899.0,70628.0,123113.0,0.0,0.0,0.0,0.0,0.0,False,446086.0
1487,108343.0,149831.0,70672.0,123098.0,0.0,0.0,0.0,0.0,0.0,False,451944.0
1488,107371.0,146616.0,70666.0,123624.0,0.0,0.0,0.0,0.0,0.0,False,448277.0
1489,106467.0,148349.0,70150.0,125709.0,0.0,0.0,0.0,0.0,0.0,False,450675.0
1490,105063.0,140082.0,69965.0,125537.0,0.0,0.0,0.0,0.0,0.0,False,440647.0
1491,120692.0,141702.0,70236.0,131129.0,0.0,0.0,0.0,0.0,0.0,False,463759.0
1492,120066.0,231325.0,70447.0,131009.0,0.5089755196473806,0.0,0.5089755196473806,0.0,0.0,False,552847.0
1493,111546.0,234007.0,76523.0,130869.0,0.570290709902792,0.0,0.570290709902792,0.0,0.0,True,552945.0
1494,111036.0,135645.0,75818.0,125381.0,0.0,0.0,0.0,0.0,0.0,False,447880.0
1495,112653.0,138573.0,78207.0,128071.0,0.0,0.0,0.0,0.0,0.0,False,457504.0
1496,111984.0,140001.0,75906.0,126526.0,0.0,0.0,0.0,0.0,0.0,False,454417.0
1497,106755.0,144472.0,70271.0,139975.0,0.0,0.0,0.0,0.0,0.0,False,461473.0
1498,106651.0,140477.0,69681.0,138604.0,0.0,0.0,0.0,0.0,0.0,False,455413.0
1499,105540.0,140514.0,69771.0,121471.0,0.0,0.0,0.0,0.0,0.0,False,437296.0
1500,105361.0,138661.0,69759.0,121886.0,0.0,0.0,0.0,0.0,0.0,False,435667.0
1501,107195.0,142471.0,76626.0,123257.0,0.0,0.0,0.0,0.0,0.0,False,449549.0
1502,106481.0,141774.0,76723.0,121534.0,0.0,0.0,0.0,0.0,0.0,False,446512.0
1503,112153.0,146639.0,81092.0,125504.0,0.0,0.0,0.0,0.0,0.0,False,465388.0
1504,110568.0,140833.0,80090.0,124095.0,0.0,0.0,0.0,0.0,0.0,False,455586.0
1505,112576.0,145350.0,77591.0,124213.0,0.0,0.0,0.0,0.0,0.0,False,459730.0
1506,111598.0,142876.0,77392.0,123358.0,0.0,0.0,0.0,0.0,0.0,False,455224.0
1507,113120.0,146737.0,77186.0,122535.0,0.0,0.0,0.0,0.0,0.0,False,459578.0
1508,110935.0,135358.0,76773.0,122091.0,0.0,0.0,0.0,0.0,0.0,False,445157.0
1509,112218.0,135446.0,76859.0,123701.0,0.0,0.0,0.0,0.0,0.0,False,448224.0
1510,112259.0,135470.0,76206.0,123670.0,0.0,0.0,0.0,0.0,0.0,False,447605.0
1511,105555.0,140766.0,76231.0,122921.0,0.0,0.0,0.0,0.0,0.0,False,445473.0
1512,105293.0,138646.0,76181.0,122698.0,0.0,0.0,0.0,0.0,0.0,False,442818.0
1513,107992.0,145445.0,77967.0,124172.0,0.0,0.0,0.0,0.0,0.0,False,455576.0
1514,107041.0,140580.0,77897.0,124159.0,0.0,0.0,0.0,0.0,0.0,False,449677.0
1515,108109.0,143766.0,81735.0,138320.0,0.0,0.0,0.0,0.0,0.0,False,471930.0
1516,105580.0,132528.0,81348.0,137620.0,0.0,0.0,0.0,0.0,0.0,False,457076.0
1517,107488.0,139478.0,80986.0,137936.0,0.0,0.0,0.0,0.0,0.0,False,465888.0
1518,105738.0,140635.0,80791.0,140062.0,0.0,0.0,0.0,0.0,0.0,False,467226.0
1519,106793.0,143707.0,82341.0,140782.0,0.0,0.0,0.0,0.0,0.0,False,473623.0
1520,103817.0,133670.0,81325.0,137099.0,0.0,0.0,0.0,0.0,0.0,False,455911.0
1521,109063.0,140683.0,81637.0,139253.0,0.0,0.0,0.0,0.0,0.0,False,470636.0
1522,109192.0,135143.0,79917.0,139132.0,0.0,0.0,0.0,0.0,0.0,False,463384.0
1523,106134.0,137420.0,79884.0,144061.0,0.0,0.0,0.0,0.0,0.0,False,467499.0
1524,104059.0,132733.0,79657.0,142410.0,0.0,0.0,0.0,0.0,0.0,False,458859.0
1525,106864.0,137474.0,78226.0,139043.0,0.0,0.0,0.0,0.0,0.0,False,461607.0
1526,106433.0,131315.0,77815.0,139046.0,0.0,0.0,0.0,0.0,0.0,False,454609.0
1527,107642.0,134339.0,77474.0,140883.0,0.0,0.0,0.0,0.0,0.0,False,460338.0
1528,104261.0,130662.0,77986.0,139503.0,0.0,0.0,0.0,0.0,0.0,False,452412.0
1529,104545.0,131702.0,78437.0,141065.0,0.0,0.0,0.0,0.0,0.0,False,455749.0
1530,106346.0,134979.0,78414.0,139664.0,0.0,0.0,0.0,0.0,0.0,False,459403.0
1531,105331.0,134058.0,79565.0,140901.0,0.0,0.0,0.0,0.0,0.0,False,459855.0
1532,104706.0,131296.0,78619.0,137827.0,0.0,0.0,0.0,0.0,0.0,False,452448.0
1533,108410.0,135854.0,78222.0,138281.0,0.0,0.0,0.0,0.0,0.0,False,460767.0
1534,107557.0,127804.0,78011.0,122840.0,0.0,0.0,0.0,0.0,0.0,False,436212.0
1535,107768.0,129238.0,78228.0,123878.0,0.0,0.0,0.0,0.0,0.0,False,439112.0
1536,105495.0,129970.0,77926.0,123782.0,0.0,0.0,0.0,0.0,0.0,False,437173.0
1537,107865.0,133853.0,74788.0,124479.0,0.0,0.0,0.0,0.0,0.0,False,440985.0
1538,106926.0,130333.0,74912.0,124746.0,0.0,0.0,0.0,0.0,0.0,False,436917.0
1539,111806.0,132298.0,74161.0,122710.0,0.0,0.0,0.0,0.0,0.0,False,440975.0
1540,110253.0,125886.0,73895.0,122268.0,0.0,0.0,0.0,0.0,0.0,False,432302.0
1541,110347.0,125944.0,75519.0,123476.0,0.0,0.0,0.0,0.0,0.0,False,435286.0
